,date,text
67,2020-03-09,"Nope.. sem sucesso. Ou melhor, após 51 minutos no telefone eles me disseram que preciso ir a uma agência física pq não conseguem confirmar o número "
68,2020-03-09,Que isso @joseilan o @itau #tudopravoce . É um otimbufffkkkkkkkkkkkkkkkk Tentei não ri mais não deu.....
69,2020-03-09,Isso!! 
70,2020-03-09,Refere se a agência 8979?
71,2020-03-09,"Por DM informe agência,conta, CPF e e-mail."
72,2020-03-09,"Só quero enaltecer o atendimento do @itau @Itaucard, sou muito feliz com meu banco. Achem esse atendem e dêem uma enorme gratificação pra ele !!! Obrigado #itau #itaucard"
73,2020-03-09,Veja ser Original!!! O primeiro banco digital do Brasil. Com certeza não terá os problemas que hj passa com a conta do Itaú.
74,2020-03-09,"Qual operação ou consulta deseja realizar? Se precisar, estamos por aqui."
75,2020-03-09,"@itau não era até às 18h pra cair o depósito??? Cadê??? Vocês estão de sacanagem né! PQP, eu fiz essa merda era 08h da manhã cara!!!!!"
76,2020-03-09,reconheço sim. só não queria ter que pagar k k k
77,2020-03-09,Estou há uma hora nessa tela e o chat não carrega.. me ajuda? ): @Itaucard @itau 
78,2020-03-09,"Já tem mais de uma semana bicho. Tá complicando demais a vida, os boletos vencem em breve e pelo jeito que a carruagem tá andando não vai corrigir a tempo"
79,2020-03-09,O Slogan da Campanha do @itau é perfeito! #SóQueNão Itaú feito pra você... Feito pra você... se atrasar com as contas Feito pra você... ficar Irritado Feito pra você... ficar esperando na linha Feito pra você... ficar na Mão!!! e outros... muitos outros... esse sistema novo de
80,2020-03-09,"Olá, boa noite! Nosso time já está tralhando para resolver isso!. Lamentamos por qualquer transtorno e seguimos à disposição!"
81,2020-03-09,"Pegando um ranço do @itau o slogan e “feito pra você” Eu digo feito pra você ter raiva; feito pra você ter ódio, pra acabar de acertar junta agências em uma só aí que o serviço piora #Nojo #ItauNaoRespeitaSeusClientes"
82,2020-03-09,Mas já está disponível na conta?
83,2020-03-09,"@itau, vai me responder a DM ou não?"
84,2020-03-09,"Olá! Boa noite. Conseguiu o número da apólice? Chama a gente por DM, se precisar, estamos por aqui."
85,2020-03-09,"Oi Marcos, boa noite! Sua sugestão é mto importante pra nós. Faremos de tudo para poder atendê-lo em breve. Obrigada por compartilhar com a gente!"
86,2020-03-09,"Oi, Vitor. Você não reconhece a origem do boleto?"
87,2020-03-09,Tão tudo pra vc e o aplicativo tem uma semana que não funciona nos iPhones 6 
88,2020-03-09,"Olá, Boa noite. O que aconteceu? Poderia nos enviar mais detalhes por DM?"
89,2020-03-09,"Olá, Boa noite. Já respondemos sua DM. "
90,2020-03-09,"Oi Eduardo, boa noite! Vamos compartilhar sua sugestão com os nossos times internos. Agradecemos a sinalização!"
91,2020-03-09,"Pessimo atendimento quando era cliente, só ouço negativas sobre esse banco até hoje e nem quero ser cliente nunca mais. @MomentsBrasil podia filtrar melhor as propagandas na minha timeline"
92,2020-03-09,DM @itau
93,2020-03-09,"Olá, Boa noite. Poderia nos enviar mais detalhes por DM? Quais taxas você se refere?"
94,2020-03-09,Okay beijos
95,2020-03-09,@itau vai ignorar?
96,2020-03-09,Droga do @itau que prendeu meu dinheiro vsf
97,2020-03-09,"Amado, seria bom se parasse de descontar absurdos da minha conta. EU SOU POBRE, já n tenho e ainda tira mais"
98,2020-03-09,"Último ano de Direito, formada em adm já. Quer mais ? Kkk"
99,2020-03-09,Pros donos do Itaú?
100,2020-03-09,sou itau
101,2020-03-09,"Falta qualificação então, a culpa não é do Itaú, tire uma certificação, faça uma pós.. tenho certeza que eles irão olhar para vc..."
102,2020-03-09,Acreditaram tanto no impossível que fizeram o que não podia ser feito.
103,2020-03-09,Alo @itau vamos ter algum desconto na compra de ingressos para o jogo do Brasil dia 27/03 no Recife?
104,2020-03-09,"@madiomatt Oi, 𝐌𝐚𝐭𝐡𝐞𝐮𝐬. Em que data foi solicitada a abertura da conta? Pelo App ou em uma agência?"
105,2020-03-09,;)
106,2020-03-09,Tava abrindo minha conta salário pelo celular e fui pega de surpresa no meio da minha umectação com o @itau pedindo selfie. Por favor me aceita mesmo eu tendo mandado foto com a sacola na cabeça
107,2020-03-09,Concordo
108,2020-03-09,Lamentamos que essa seja a sua decisão já que estamos buscando te atender e orientar da melhor forma possível por aqui.
109,2020-03-09,"É o seu pacote de serviços. Toda conta corrente possui um. Com o uso da sua senha eletrônica você poderá consultar detalhes dele lá no nosso App, na rota: Serviços > Meu Pacote."
110,2020-03-09,tudo pra vc se ferrar !!!
111,2020-03-09,"Já te respondemos por lá, Thiago! Aguardando o seu retorno! ;)"
112,2020-03-09,"Olha senhor Itaú, obrigada por me responder, mas eu tenho um representante legal no Brasil que pode ir até à agência por mim e encerrar esta conta."
113,2020-03-09,"Isso! Itaú é um banco que tá na nuvem. Se precisar falar com gerente, não existe; se precisar de atendimento, não tem pq é tudo chat que demoram mais de 3hrs pra responder; ligue no Itaú fone 30hrs e ficará 30 horas escolhendo opções que não vão dar em nada. Saudades do Unibanco."
114,2020-03-09,"@Itaucard pq a pessoa liga na Central, efetua o cancelamento do cartão Hipercard e o cartão continua ativo gerando cobrança de taxas absurdas? Esse é o padrão de vocês, @itau ? #hiper #hipercard #Itau"
115,2020-03-09,"Olá, Boa tarde. Podemos te ajudar por aqui?"
116,2020-03-09,Agência do Rio Bonito! Me ajuda aí meus anjos 
117,2020-03-09,Mas o que seria esse serviço de 40 reais?
118,2020-03-09,Olá! Boa noite. Conseguiu atendimento? Podemos te ajudar por aqui? Chama a gente por DM.
119,2020-03-09,"Central? Eu contatei aquele número internacional atrás do cartão mesmo, mas infelizmente como achei que estava tudo resolvido não salvei informações do atendente."
120,2020-03-09,"Olá, Duda. Boa noite. Envie uma DM detalhando o que está ocorrendo, por favor."
121,2020-03-09,Vamos continuar por DM.
122,2020-03-09,"Olá. Boa noite. Envie uma DM detalhando o que está ocorrendo, por favor."
123,2020-03-09,Estamos enviando a sua sinalização para conhecimento e providências internas do nosso time.
124,2020-03-09,"Olá, Driele. Boa noite. Informe seus dados por DM, agência, conta, telefone com DDD e e-mail. Qual é o número da agência onde buscou atendimento? Em qual data e horário esteve na agência? O atendimento ocorreu no terminal de caixa ou gerente de contas?"
125,2020-03-09,"Ah, que bom! Continuaremos por aqui."
126,2020-03-09,;-)
127,2020-03-09,Já vou atualizar meu currículo lá
128,2020-03-09, 
129,2020-03-09,Tem app pra ver saldo da conta salário?
130,2020-03-09,"nossos canais de atendimento, inclusive por aqui."
131,2020-03-09,"Oi, Andre. A gente disponibiliza várias opções de pacote, pelo link: https://feitopara.vc/3aegoFs , você pode consultar e escolher a que melhor te atenderá. A alteração do pacote pode ser realizada a qualquer momento, pelos (+)"
132,2020-03-09,"oi @itau eu me cadastrei no facebook pela paulinha. vi na pagina de vocês do linkedin que aparentemente existe vagas na minha região ( campinas - sp), queria saber tem mais algo que posso fazer para me castrar e ser chamado para entrevista!?"
133,2020-03-09,"Sobre o seu contato, pedimos que informe por DM seus dados de agência, conta e o número da central contatada para podermos tomar as providências internas cabíveis."
134,2020-03-09,"Como você não é mais universitária, é natural que seja feita a alteração automática do seu pacote de serviços, conforme regras."
135,2020-03-09,"Olá! Boa noite, como vai? O que houve? Aconteceu algo que possamos te ajudar? Chama a gente por DM."
136,2020-03-09,Oi. Você conseguiu atendimento? A gente pode te ajudar por aqui?
137,2020-03-09,@itau : função de biometria pra vc usar o caixa eletrônico sem cartão Also @itau : precisamos do seu cartão para abrir a porta que leva ao caixa eletrônico
138,2020-03-09,wtf
139,2020-03-09,@lumminhas Oi. cadastre seu currículo em nosso site http://www.itau.com.br/carreira - boa-sorte :)
140,2020-03-09,"Não, não consegui, fui embora depois de duas horas de espera, agência 3044"
141,2020-03-09,"Sim, problema resolvido"
142,2020-03-09,"Olá, boa noite, tudo bem? Chama a gente por DM que iremos verificar se há aumento disponivel para seu cartão, ta bem?"
143,2020-03-09,Otimo
144,2020-03-09,Oi. Você conseguiu atendimento?
145,2020-03-09,"Muito obrigada! Ajudaram muito, gostei da praticidade de não poder sair de casa pra ir ao banco e resolver "
146,2020-03-09,@itau como faço pra bloquear um débito automático lançado sem autorização? O débito já será realizado amanhã
147,2020-03-09,"Oi, boa noite! O que aconteceu? Podemos ajudar por aqui? Se preferir nos chame por DM."
148,2020-03-09,"Poxa, ficamos muito felizes com o seu elogio e mais ainda por termos te ajudado!"
149,2020-03-09,E o caso da XP com vcs envolvidos?
150,2020-03-09,"Oi, Jr. Você conseguiu atendimento? A gente pode te ajudar por aqui?"
151,2020-03-09,"a atendente do @itau que me ligou agora, muito simpática. Me explicou tudo de maneira pratica NOTA MIL "
152,2020-03-09,Responde - se a perguntas ... https://www.instagram.com/tv/B9htno0h3DX/?igshid=a6fu32i331ur @Itau @personnalite
153,2020-03-09,"Oi Bia, o que aconteceu? Podemos ajudar por aqui? Se preferir nos chame por DM. https://twitter.com/messages/compose?recipient_id=179398386"
154,2020-03-09,Enviamos a sua mensagem para conhecimento e providências internas por parte dos superiores da agência. Obrigado pela sinalização!
155,2020-03-09,Nós podemos te ajudar por aqui? Em qual agência vc esteve?
156,2020-03-09,Concordo! Pensando seriamente em cancelar minha conta.
157,2020-03-09,"@itau ajuda aí, por favor? Funciona assim aí também?"
158,2020-03-09,Lixo
159,2020-03-09,"Se mudar de ideia, seguimos a disposição para ajudá-la."
160,2020-03-09,"Tá ruim? Vai pro Bradesco, que ai piora ainda mais"
161,2020-03-09,"Olá! Boa tarde, como vai? Conseguiu atendimento? Se precisar, estamos por aqui."
162,2020-03-09,"Pior banco q existe , taxas abusivas até de mais corram desse banco"
163,2020-03-09,"Da uma olhada na DM, minha amigo és"
164,2020-03-09,"0499, Rondonópolis-MT"
165,2020-03-09,@victorbissi Cheguei 
166,2020-03-09,"Chamar por DM nada, amanhã to indo na agência resolver essa palhaçada! Sem vergonha!"
167,2020-03-09,"Por favor, nos informe por DM sua agência e conta e o endereço completo da agência onde esteve ou o número dela."
168,2020-03-09,"Sério, amo usar o cartão virtual do @bs2flamengo deu debita ja direto na conta. Ótima pra assinar essas pequenas coisas (Spotify, Netlix e etc). Não queria que eles saíssem. Bem que a porra do @itau podia ter essa opção ne. "
169,2020-03-09,"Olá! Boa tarde, chama a gente por DM, explique por favor, o que aconteceu?"
170,2020-03-09,@itau corre aqui... Me ajuda aí
171,2020-03-09,Você entende que eu já tive contato com o banco em janeiro? Por que me disseram que se eu cancelasse apenas meu cartão eu não teria outros encargos?
172,2020-03-09,Quando minha conta passou a ser corrente ouve uma cobrança de 10 reais mensais. Porém 40 reais do nada em fevereiro ????
173,2020-03-09,Kkkkkkkk
174,2020-03-09,"Olá! Boa tarde, tudo bem com você? Esteve ou está em qual agência, conseguiu atendimento? Estava/está aguardando para conversar com gerente, realizar operações por meio dos caixas eletrônicos Itaú ou atendimento no guichê de caixa? Chama a gente por DM."
175,2020-03-09,Obrigado pelas informações. Se precisar de alguma outra ajuda é só chamar que nós seguimos por aqui!
176,2020-03-09,"Não sou mais universitária, moro no exterior e em janeiro quando liguei pro Itaú (100 dólares em duas ligações) foi me dito que não precisava fechar a conta pq NAO ia gerar mais encargos. Só cancelei meu cartão de crédito mesmo. Aí em fevereiro me aparece 40 reais de serviço ??"
177,2020-03-09,"Olá, Paulo!"
178,2020-03-09,Tudo desculpa esfarrapada pra ocultar o motivo real...
179,2020-03-09,@itau comenta
180,2020-03-09,Desde quando banco é feito para pessoas é sim para o dinheiro
181,2020-03-09,@itau pelo amor de deus Dei entrada no sinistro do meu seguro ha quase 20 dias e vcs nao me dao nenhum sinal de vida Sempre me disseram que vcs dao a resposta super rapido Pelo visto nao é verdade ne 
182,2020-03-09,"Oi Itaú, eu quero esse crédito. Acabei de fazer a portabilidade de salário para o banco."
183,2020-03-09,"Olá! Boa tarde, tudo bem? O que houve? Aconteceu algo que possamos ajudar?Chama a gente por DM."
184,2020-03-09,Respondido!
185,2020-03-09,Você segue sendo universitária?
186,2020-03-09,É sim! Luciano Huck e João Amoedo adoram!!
187,2020-03-09,Só que estou no RJ...
188,2020-03-09,"Concordo, atualmente tô com Nubank e por enquanto não tenho do que reclamar."
189,2020-03-09,"Depois que a conta for aprovada, no nosso App você poderá pedir a portabilidade e então poderá movimentar o seu salário nessa nova conta."
190,2020-03-09,"Não tem problema! Se for do seu interesse, você pode abrir uma nova conta corrente com a gente. Esse pedido pode ser feito pelo App AbreConta, sem você precisar sair da sua casa."
191,2020-03-09,Os bancos são feitos pra eles mesmos e mais ninguém.
192,2020-03-09,"Se vc ver como os bancos aqui nos USA funcionam, os bancos no Brasil não tem a minima chance"
193,2020-03-09,"Daqui a pouco aquela mensagem marota... ""@joseilan nos informe por DM o motivo da sua insatisfação..."" Mas aqui é Twitter e preferimos fogo no parquinho"
194,2020-03-09,"Oi, não consegui mudar o meu tipo de conta pois parece que ainda consta uma dívida que quitei há quase um ano (que terceirizaram o pagamento por uma empresa de nome Recovery)"
195,2020-03-09,Não podem ajudar em nada! Desistam de tentar ser o que não são . As pessoas estão acordando.
196,2020-03-09,Pegou pesado
197,2020-03-09,"QUE ISSO, a imagem da emissora ta atrelada a vcs. Eles nunca vão patrocinar na Fox assim"
198,2020-03-09,"Olá! Boa tarde, tudo bem? Refere se a agência 1404? Conseguiu atendimento? Está/estava aguardando atendimento para o caixa eletrônico Itaú, guichê de caixa ou conversar com gerente? Chama a gente por DM, informe agência, conta, CPF e e-mail."
199,2020-03-09,"@itau racistaAaaa do caralhoooooOOoOOOO, gente preta não pode ter conta, financia genocídio do povo indígena"
200,2020-03-09,"João, nesta rua temos uma agência no número 745 e outra no 1756. A qual das duas você se refere?"
201,2020-03-09,chutou balde kkkk
202,2020-03-09,"Ô tio, vem pro maior sistema cooperativista de crédito do Brasil. @SICOOB_oficial"
203,2020-03-09,"É feito pro Setubal, só pra ele!"
204,2020-03-09,Feito para eles.
205,2020-03-09,"Não chora não, poxa, não queremos vc chateada assim. Olha, se foi uma falha no sistema, vc pode ir outro dia fazer o cadastro."
206,2020-03-09,Santander também
207,2020-03-09,kkkkkkkkkkkkkkkkk
208,2020-03-09,é feito pra vc... se foder
209,2020-03-09,E sério isso pago taxa de manutenção em débito automático não é crédito não é débito
210,2020-03-09,O @itau diz que é feito pra você. Mas na verdade é feito pra ninguém. Um LIXO.
211,2020-03-09,compartilho da mesma insatisfação!!!! só enfiam taxa e mais taxa e mentem tb
212,2020-03-09,"Por favor, nos chame por DM informando os números de agência e conta."
213,2020-03-09,@itau Cade a exportação da fatura do Cartão para excel no site de vocês? Sumiu? Não encontro de jeito nenhum
214,2020-03-09,"Nossa @itau eu fiz um depósito era 08h da manhã, agora são 17:11 e não caiu na minha conta ainda!!! Eu preciso pagar minhas contas que vencem hoje!!! "
215,2020-03-09,@itau vocês possuem código de rastreio dos cartões de vocês?
216,2020-03-09,"Informe por favor, via DM, os números de agência e conta."
217,2020-03-09,40 reais de serviço ? Tenho certeza que minha conta que é universitária nunca teve isso. Mas nada que encerrar a conta não resolva.
218,2020-03-09,"Oi, boa tarde! Fala com a gente por DM para conversarmos melhor sobre seu limite :)"
219,2020-03-09,Apresenta alguma mensagem de erro? Detalha pra gente e nos informe também qual é o sistema operacional do seu celular e a versão do app.
220,2020-03-09,"Oi, boa tarde! Podemos ajudar por aqui? Se preferir nos chame por DM."
221,2020-03-09,Olá! O que aconteceu que gerou esse sentimento?
222,2020-03-09,Fiz um depósito e está demorando muito para cair na conta
223,2020-03-09,O segurança não destravou a porta giratória mesmo eu esvaziando minha mochila na porta do banco até que eu desisti e fui embora. Vou ter que fazer o pagamento amanhã com atraso por conta disso...
224,2020-03-09,Não consegui @itau fiquei 40 minutos
225,2020-03-09,Hj tive a pior experiência da minha vida com esse banco... São 22 anos de conta e nunca aconteceu nada assim. Protocolo 752426797 Tudo vai de mal a pior nesse banco
226,2020-03-09,"Se desejar alterar o seu Pacote de Serviços, orientamos que compareça à agência da sua preferência, pois será necessária a utilização de seu cartão e senha da conta nesse procedimento."
227,2020-03-09,Esse desconto refere-se ao pacote de tarifas da sua conta. Toda conta possui um pacote de serviços onde você paga um único valor mensal ao invés de pagar por cada serviço utilizado. A contratação é feita na abertura da conta e consta em contrato.
228,2020-03-09,Jae
229,2020-03-09,"Olá! Boa tarde, tudo bem com você? Informe agência,conta, CPF e e-mail. Com relação ao app Itaú, refere se app Itaú celular ou app Itaú para Desktop? Qual a mensagem de erro? Chama a gente por DM."
230,2020-03-09,"Eu nem uso a conta, só mantenho porque o acordo é no débito automático, vou na agência amanhã."
231,2020-03-09,Olá! O que aconteceu no acesso à agência?
232,2020-03-09,"Oi! Valeu pelo compartilhamento! Sobre o programa Aprendiz, cadastre seu currículo em nosso site http://www.itau.com.br/carreira/programas - desejamos boa-sorte :)"
233,2020-03-09,"Oi, boa tarde! Nos detalhe o que aconteceu por DM. https://twitter.com/messages/compose?recipient_id=179398386"
234,2020-03-09,"Olá! Boa tarde, tudo bem? O que houve? Aconteceu algo que possamos ajudar?Chama a gente por DM."
235,2020-03-09,"Oi Laíza, boa tarde! O que aconteceu? Nos explique por DM. https://twitter.com/messages/compose?recipient_id=179398386"
236,2020-03-09,Não é esse o banco que algemou uma correntista por desconfiar do seu saldo bancário.
237,2020-03-09,"Oi Allan, boa tarde! Qual a msg de erro? Nos detalhe por DM. https://twitter.com/messages/compose?recipient_id=179398386"
238,2020-03-09,"Eles não vão responder, seu tweet é privado"
239,2020-03-09,Olá! Você tem algum débito com a gente?
240,2020-03-09,"Oi, boa tarde! O que aconteceu? Podemos ajudar por aqui? Se preferir nos chame por DM."
241,2020-03-09,"Olá! Keila. Boa tarde, como vai? Podemos te ajudar por aqui? Chama a gente por DM e explique por favor."
242,2020-03-09,Foi encerrada
243,2020-03-09,Mandei 
244,2020-03-09,"Olá! Quando há tarifas pendentes de pagamento, assim que houver crédito na conta, podem ser debitadas normalmente."
245,2020-03-09,"Olá, Bruno! O que aconteceu exatamente?"
246,2020-03-09,"Olá! Regina. Boa tarde, tudo bem com você? Com relação aos R$10.000,00 de crédito, refere se LIS/cheque especial ou limite de cartão de credito? Chama a gente por DM."
